Compound,Date,Negative,Neutral,News Source,Positive,Tweet Text,Tweets Ago
0.0,Sun Dec 17 00:41:56 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Raised on Janet https://t.co/wCPRwrZlPl,148
-0.5423,Sat Dec 16 23:13:57 +0000 2017,0.667,0.333,@BBCNorthAmerica,0.0,Anita Hill to chair Hollywood harassment commission https://t.co/Zl1TGPttxq,149
0.0,Sat Dec 16 22:09:36 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Hunter Harrison: CSX railway boss dies https://t.co/0ez1YExPnA,150
0.0,Sat Dec 16 21:50:32 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Pentagon's secret UFO programme revealed https://t.co/Eat0fFAjsS,151
0.079,Sat Dec 16 21:00:03 +0000 2017,0.693,0.147,@BBCNorthAmerica,0.16,"""It was very sad to see these wonderful elders, who had been part of a community, completely lost""… https://t.co/fhfY2BP6ml",152
0.0,Sat Dec 16 20:57:50 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Santa Barbara evacuated as Thomas flares up again https://t.co/OPYS19cq5h,153
0.0,Sat Dec 16 16:10:06 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"Nobody puts Stormy in a nativity scene! 🐮

https://t.co/EHwl8tCXdP https://t.co/wVQlK4LoYm",154
0.0,Sat Dec 16 13:49:46 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"""@peterlangstan  it's time to tell you about the family business... Espionage"" 

https://t.co/n1B20fzezl https://t.co/3j7LTINYc8",155
0.0,Sat Dec 16 13:45:02 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"President Trump's nominee for a federal judge in the District of Columbia may have trained as a lawyer, but judging… https://t.co/OOCgq9nWJ4",156
0.0,Sat Dec 16 11:14:41 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,San Francisco Aquatic Park shut over 'aggressive' sea lions https://t.co/m5Dnwnrqyu,157
-0.34,Sat Dec 16 10:29:56 +0000 2017,0.806,0.194,@BBCNorthAmerica,0.0,Weinstein 'derailed my career' Sorvino says after Peter Jackson claim https://t.co/xIZ9d5LuCg,158
0.0,Sat Dec 16 01:07:19 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Deaths of Canada billionaire Barry Sherman and wife 'suspicious' https://t.co/SIFtIv6UBU,159
-0.8271,Sun Dec 17 16:55:29 +0000 2017,0.315,0.685,@BBCNorthAmerica,0.0,CIA 'helped stop Russia terror attack' https://t.co/9q6RSysdCy,160
-0.296,Sun Dec 17 15:23:05 +0000 2017,0.879,0.121,@BBCNorthAmerica,0.0,"""There's no amount of money that can compensate for the feelings you have about a place""

https://t.co/970dSalkn5 https://t.co/F4ER62EMYM",161
0.0,Sun Dec 17 14:41:40 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Christmas across US Mexico border https://t.co/OysIa0wOSr,162
0.0,Sun Dec 17 13:50:04 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"It's time to tell you about the family business... espionage 

https://t.co/79HHDkUSjx",163
-0.7184,Sun Dec 17 12:19:08 +0000 2017,0.625,0.375,@BBCNorthAmerica,0.0,Barry Sherman: Family disputes reports on mystery double death in Canada https://t.co/W6g5VnxIk2,164
0.0,Sun Dec 17 05:58:58 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Trump Russia probe: Mueller has 'thousands' of transition team emails https://t.co/8b9cplUxM5,165
0.0,Sun Dec 17 05:11:39 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Taking two million photos of Obama https://t.co/VV5H7CL3xN,166
-0.3182,Sun Dec 17 01:31:50 +0000 2017,0.696,0.209,@BBCNorthAmerica,0.096,Why this US woman is backing minority gun clubs https://t.co/c7DxMOlZAC,167
0.0,Sun Dec 17 00:41:56 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Raised on Janet https://t.co/wCPRwrZlPl,168
-0.5423,Sat Dec 16 23:13:57 +0000 2017,0.667,0.333,@BBCNorthAmerica,0.0,Anita Hill to chair Hollywood harassment commission https://t.co/Zl1TGPttxq,169
0.0,Sat Dec 16 22:09:36 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Hunter Harrison: CSX railway boss dies https://t.co/0ez1YExPnA,170
0.0,Sat Dec 16 21:50:32 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Pentagon's secret UFO programme revealed https://t.co/Eat0fFAjsS,171
0.079,Sat Dec 16 21:00:03 +0000 2017,0.693,0.147,@BBCNorthAmerica,0.16,"""It was very sad to see these wonderful elders, who had been part of a community, completely lost""… https://t.co/fhfY2BP6ml",172
0.0,Sat Dec 16 20:57:50 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Santa Barbara evacuated as Thomas flares up again https://t.co/OPYS19cq5h,173
0.0,Sat Dec 16 16:10:06 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"Nobody puts Stormy in a nativity scene! 🐮

https://t.co/EHwl8tCXdP https://t.co/wVQlK4LoYm",174
0.0,Sat Dec 16 13:49:46 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"""@peterlangstan  it's time to tell you about the family business... Espionage"" 

https://t.co/n1B20fzezl https://t.co/3j7LTINYc8",175
0.0,Sat Dec 16 13:45:02 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"President Trump's nominee for a federal judge in the District of Columbia may have trained as a lawyer, but judging… https://t.co/OOCgq9nWJ4",176
0.0,Sat Dec 16 11:14:41 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,San Francisco Aquatic Park shut over 'aggressive' sea lions https://t.co/m5Dnwnrqyu,177
-0.34,Sat Dec 16 10:29:56 +0000 2017,0.806,0.194,@BBCNorthAmerica,0.0,Weinstein 'derailed my career' Sorvino says after Peter Jackson claim https://t.co/xIZ9d5LuCg,178
0.0,Sat Dec 16 01:07:19 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Deaths of Canada billionaire Barry Sherman and wife 'suspicious' https://t.co/SIFtIv6UBU,179
-0.8271,Sun Dec 17 16:55:29 +0000 2017,0.315,0.685,@BBCNorthAmerica,0.0,CIA 'helped stop Russia terror attack' https://t.co/9q6RSysdCy,180
-0.296,Sun Dec 17 15:23:05 +0000 2017,0.879,0.121,@BBCNorthAmerica,0.0,"""There's no amount of money that can compensate for the feelings you have about a place""

https://t.co/970dSalkn5 https://t.co/F4ER62EMYM",181
0.0,Sun Dec 17 14:41:40 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Christmas across US Mexico border https://t.co/OysIa0wOSr,182
0.0,Sun Dec 17 13:50:04 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"It's time to tell you about the family business... espionage 

https://t.co/79HHDkUSjx",183
-0.7184,Sun Dec 17 12:19:08 +0000 2017,0.625,0.375,@BBCNorthAmerica,0.0,Barry Sherman: Family disputes reports on mystery double death in Canada https://t.co/W6g5VnxIk2,184
0.0,Sun Dec 17 05:58:58 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Trump Russia probe: Mueller has 'thousands' of transition team emails https://t.co/8b9cplUxM5,185
0.0,Sun Dec 17 05:11:39 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Taking two million photos of Obama https://t.co/VV5H7CL3xN,186
-0.3182,Sun Dec 17 01:31:50 +0000 2017,0.696,0.209,@BBCNorthAmerica,0.096,Why this US woman is backing minority gun clubs https://t.co/c7DxMOlZAC,187
0.0,Sun Dec 17 00:41:56 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Raised on Janet https://t.co/wCPRwrZlPl,188
-0.5423,Sat Dec 16 23:13:57 +0000 2017,0.667,0.333,@BBCNorthAmerica,0.0,Anita Hill to chair Hollywood harassment commission https://t.co/Zl1TGPttxq,189
0.0,Sat Dec 16 22:09:36 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Hunter Harrison: CSX railway boss dies https://t.co/0ez1YExPnA,190
0.0,Sat Dec 16 21:50:32 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Pentagon's secret UFO programme revealed https://t.co/Eat0fFAjsS,191
0.079,Sat Dec 16 21:00:03 +0000 2017,0.693,0.147,@BBCNorthAmerica,0.16,"""It was very sad to see these wonderful elders, who had been part of a community, completely lost""… https://t.co/fhfY2BP6ml",192
0.0,Sat Dec 16 20:57:50 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Santa Barbara evacuated as Thomas flares up again https://t.co/OPYS19cq5h,193
0.0,Sat Dec 16 16:10:06 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"Nobody puts Stormy in a nativity scene! 🐮

https://t.co/EHwl8tCXdP https://t.co/wVQlK4LoYm",194
0.0,Sat Dec 16 13:49:46 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"""@peterlangstan  it's time to tell you about the family business... Espionage"" 

https://t.co/n1B20fzezl https://t.co/3j7LTINYc8",195
0.0,Sat Dec 16 13:45:02 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,"President Trump's nominee for a federal judge in the District of Columbia may have trained as a lawyer, but judging… https://t.co/OOCgq9nWJ4",196
0.0,Sat Dec 16 11:14:41 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,San Francisco Aquatic Park shut over 'aggressive' sea lions https://t.co/m5Dnwnrqyu,197
-0.34,Sat Dec 16 10:29:56 +0000 2017,0.806,0.194,@BBCNorthAmerica,0.0,Weinstein 'derailed my career' Sorvino says after Peter Jackson claim https://t.co/xIZ9d5LuCg,198
0.0,Sat Dec 16 01:07:19 +0000 2017,1.0,0.0,@BBCNorthAmerica,0.0,Deaths of Canada billionaire Barry Sherman and wife 'suspicious' https://t.co/SIFtIv6UBU,199
0.4588,Sun Dec 17 17:45:04 +0000 2017,0.85,0.0,@CNN,0.15,"Here's what's in the tax bill for homeowners:
■ Downsized mortgage interest deduction
■ Less reason to itemize
■ Li… https://t.co/M66IVaJMkP",0
0.0164,Sun Dec 17 17:30:31 +0000 2017,0.685,0.156,@CNN,0.159,"Their missions vary greatly: To provide loving homes for orphaned children, feed those in crisis or mend war's psyc… https://t.co/W1XsbAJDGW",1
0.25,Sun Dec 17 17:22:18 +0000 2017,0.895,0.0,@CNN,0.105,"""Do I need a British accent?"" former President Barack Obama jokes before Prince Harry interviews him for a radio sh… https://t.co/rzrdHHlhmw",2
0.4019,Sun Dec 17 17:00:47 +0000 2017,0.881,0.0,@CNN,0.119,"Alabama Senator-elect Doug Jones says it's time to move on from the special election, even though Roy Moore won't c… https://t.co/f8FhRyXZeo",3
0.2584,Sun Dec 17 16:45:10 +0000 2017,0.855,0.0,@CNN,0.145,UK Prime Minister Theresa May 'will not be derailed' on Brexit https://t.co/7JL1uYtLps https://t.co/wnxnGUW2Kt,4
-0.0258,Sun Dec 17 16:30:45 +0000 2017,0.637,0.183,@CNN,0.179,Treasury Secretary Steven Mnuchin says he has no reason to think President Trump will fire special counsel Robert M… https://t.co/IiekN4b6P7,5
-0.0276,Sun Dec 17 16:18:20 +0000 2017,0.752,0.127,@CNN,0.121,"Children's health should be more important than tax cuts, writes Dean Obeidallah for @CNNOpinion… https://t.co/PzfT1VwAWI",6
-0.34,Sun Dec 17 16:00:16 +0000 2017,0.882,0.118,@CNN,0.0,"Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple allegatio… https://t.co/HtlsGzjfnW",7
0.5106,Sun Dec 17 15:45:12 +0000 2017,0.852,0.0,@CNN,0.148,A baby born with her heart outside her body has survived three surgeries to insert it back into her chest… https://t.co/MrHTAABsAh,8
0.0,Sun Dec 17 15:30:32 +0000 2017,1.0,0.0,@CNN,0.0,Take a look back at the photos that shaped 2017 https://t.co/FxlEcWRHyZ https://t.co/iE2e4HCytW,9
-0.0772,Sun Dec 17 15:15:29 +0000 2017,0.759,0.127,@CNN,0.114,"Rep. Himes: The President is attacking the FBI; “You have to ask yourself, ‘Why?’” If you're convinced you're innoc… https://t.co/t24I443NcJ",10
0.0,Sun Dec 17 15:00:30 +0000 2017,1.0,0.0,@CNN,0.0,"For the first time, eight planets have been found orbiting a distant star, Kepler-90, 2,545 light-years from Earth,… https://t.co/IP3AsLYMco",11
0.296,Sun Dec 17 14:53:00 +0000 2017,0.891,0.0,@CNN,0.109,Sen.-elect Doug Jones of Alabama doesn’t join the several Senate Democrats calling for President Trump to step down… https://t.co/ISuV4fOE4Z,12
0.296,Sun Dec 17 14:47:00 +0000 2017,0.885,0.0,@CNN,0.115,"Alabama Sen.-elect Doug Jones: ""I'm gonna commit to having a Senate office that reflects the diversity of Alabama.… https://t.co/kwvVAgUrPr",13
0.0,Sun Dec 17 14:45:10 +0000 2017,1.0,0.0,@CNN,0.0,"Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/jVRSRqwYf6 https://t.co/Cu0RUjhsNq",14
0.2732,Sun Dec 17 14:36:00 +0000 2017,0.89,0.0,@CNN,0.11,Alabama Sen.-elect Doug Jones on if he considers voting with Republicans on certain issues: “Of course I do”… https://t.co/d5sRr3wJkj,15
0.0,Sun Dec 17 14:30:20 +0000 2017,1.0,0.0,@CNN,0.0,The photos that shaped 2017 https://t.co/0gA9dMQ0VS https://t.co/zPpBl2aZy0,16
-0.8316,Sun Dec 17 14:30:06 +0000 2017,0.719,0.281,@CNN,0.0,"""The war on Christmas is over...it will soon be replaced by the war with North Korea"": Saturday Night Live had a sp… https://t.co/kYFbB6vjO9",17
0.0,Sun Dec 17 14:20:21 +0000 2017,1.0,0.0,@CNN,0.0,"Alabama Sen.-elect Doug Jones has a message for Roy Moore: ""It's time to move on. Alabama has spoken."" #CNNSOTU https://t.co/4VLqvsAcFg",18
-0.34,Sun Dec 17 14:19:36 +0000 2017,0.833,0.167,@CNN,0.0,"Alabama Sen.-elect Doug Jones says the ""Mueller investigation is gonna shake down the way it's gonna shake down""… https://t.co/cILeYK7ALg",19
0.4588,Sun Dec 17 17:45:04 +0000 2017,0.85,0.0,@CNN,0.15,"Here's what's in the tax bill for homeowners:
■ Downsized mortgage interest deduction
■ Less reason to itemize
■ Li… https://t.co/M66IVaJMkP",20
0.0164,Sun Dec 17 17:30:31 +0000 2017,0.685,0.156,@CNN,0.159,"Their missions vary greatly: To provide loving homes for orphaned children, feed those in crisis or mend war's psyc… https://t.co/W1XsbAJDGW",21
0.25,Sun Dec 17 17:22:18 +0000 2017,0.895,0.0,@CNN,0.105,"""Do I need a British accent?"" former President Barack Obama jokes before Prince Harry interviews him for a radio sh… https://t.co/rzrdHHlhmw",22
0.4019,Sun Dec 17 17:00:47 +0000 2017,0.881,0.0,@CNN,0.119,"Alabama Senator-elect Doug Jones says it's time to move on from the special election, even though Roy Moore won't c… https://t.co/f8FhRyXZeo",23
0.2584,Sun Dec 17 16:45:10 +0000 2017,0.855,0.0,@CNN,0.145,UK Prime Minister Theresa May 'will not be derailed' on Brexit https://t.co/7JL1uYtLps https://t.co/wnxnGUW2Kt,24
-0.0258,Sun Dec 17 16:30:45 +0000 2017,0.637,0.183,@CNN,0.179,Treasury Secretary Steven Mnuchin says he has no reason to think President Trump will fire special counsel Robert M… https://t.co/IiekN4b6P7,25
-0.0276,Sun Dec 17 16:18:20 +0000 2017,0.752,0.127,@CNN,0.121,"Children's health should be more important than tax cuts, writes Dean Obeidallah for @CNNOpinion… https://t.co/PzfT1VwAWI",26
-0.34,Sun Dec 17 16:00:16 +0000 2017,0.882,0.118,@CNN,0.0,"Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple allegatio… https://t.co/HtlsGzjfnW",27
0.5106,Sun Dec 17 15:45:12 +0000 2017,0.852,0.0,@CNN,0.148,A baby born with her heart outside her body has survived three surgeries to insert it back into her chest… https://t.co/MrHTAABsAh,28
0.0,Sun Dec 17 15:30:32 +0000 2017,1.0,0.0,@CNN,0.0,Take a look back at the photos that shaped 2017 https://t.co/FxlEcWRHyZ https://t.co/iE2e4HCytW,29
-0.0772,Sun Dec 17 15:15:29 +0000 2017,0.759,0.127,@CNN,0.114,"Rep. Himes: The President is attacking the FBI; “You have to ask yourself, ‘Why?’” If you're convinced you're innoc… https://t.co/t24I443NcJ",30
0.0,Sun Dec 17 15:00:30 +0000 2017,1.0,0.0,@CNN,0.0,"For the first time, eight planets have been found orbiting a distant star, Kepler-90, 2,545 light-years from Earth,… https://t.co/IP3AsLYMco",31
0.296,Sun Dec 17 14:53:00 +0000 2017,0.891,0.0,@CNN,0.109,Sen.-elect Doug Jones of Alabama doesn’t join the several Senate Democrats calling for President Trump to step down… https://t.co/ISuV4fOE4Z,32
0.296,Sun Dec 17 14:47:00 +0000 2017,0.885,0.0,@CNN,0.115,"Alabama Sen.-elect Doug Jones: ""I'm gonna commit to having a Senate office that reflects the diversity of Alabama.… https://t.co/kwvVAgUrPr",33
0.0,Sun Dec 17 14:45:10 +0000 2017,1.0,0.0,@CNN,0.0,"Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/jVRSRqwYf6 https://t.co/Cu0RUjhsNq",34
0.2732,Sun Dec 17 14:36:00 +0000 2017,0.89,0.0,@CNN,0.11,Alabama Sen.-elect Doug Jones on if he considers voting with Republicans on certain issues: “Of course I do”… https://t.co/d5sRr3wJkj,35
0.0,Sun Dec 17 14:30:20 +0000 2017,1.0,0.0,@CNN,0.0,The photos that shaped 2017 https://t.co/0gA9dMQ0VS https://t.co/zPpBl2aZy0,36
-0.8316,Sun Dec 17 14:30:06 +0000 2017,0.719,0.281,@CNN,0.0,"""The war on Christmas is over...it will soon be replaced by the war with North Korea"": Saturday Night Live had a sp… https://t.co/kYFbB6vjO9",37
0.0,Sun Dec 17 14:20:21 +0000 2017,1.0,0.0,@CNN,0.0,"Alabama Sen.-elect Doug Jones has a message for Roy Moore: ""It's time to move on. Alabama has spoken."" #CNNSOTU https://t.co/4VLqvsAcFg",38
-0.34,Sun Dec 17 14:19:36 +0000 2017,0.833,0.167,@CNN,0.0,"Alabama Sen.-elect Doug Jones says the ""Mueller investigation is gonna shake down the way it's gonna shake down""… https://t.co/cILeYK7ALg",39
0.4588,Sun Dec 17 17:45:04 +0000 2017,0.85,0.0,@CNN,0.15,"Here's what's in the tax bill for homeowners:
■ Downsized mortgage interest deduction
■ Less reason to itemize
■ Li… https://t.co/M66IVaJMkP",40
0.0164,Sun Dec 17 17:30:31 +0000 2017,0.685,0.156,@CNN,0.159,"Their missions vary greatly: To provide loving homes for orphaned children, feed those in crisis or mend war's psyc… https://t.co/W1XsbAJDGW",41
0.25,Sun Dec 17 17:22:18 +0000 2017,0.895,0.0,@CNN,0.105,"""Do I need a British accent?"" former President Barack Obama jokes before Prince Harry interviews him for a radio sh… https://t.co/rzrdHHlhmw",42
0.4019,Sun Dec 17 17:00:47 +0000 2017,0.881,0.0,@CNN,0.119,"Alabama Senator-elect Doug Jones says it's time to move on from the special election, even though Roy Moore won't c… https://t.co/f8FhRyXZeo",43
0.2584,Sun Dec 17 16:45:10 +0000 2017,0.855,0.0,@CNN,0.145,UK Prime Minister Theresa May 'will not be derailed' on Brexit https://t.co/7JL1uYtLps https://t.co/wnxnGUW2Kt,44
-0.0258,Sun Dec 17 16:30:45 +0000 2017,0.637,0.183,@CNN,0.179,Treasury Secretary Steven Mnuchin says he has no reason to think President Trump will fire special counsel Robert M… https://t.co/IiekN4b6P7,45
-0.0276,Sun Dec 17 16:18:20 +0000 2017,0.752,0.127,@CNN,0.121,"Children's health should be more important than tax cuts, writes Dean Obeidallah for @CNNOpinion… https://t.co/PzfT1VwAWI",46
-0.34,Sun Dec 17 16:00:16 +0000 2017,0.882,0.118,@CNN,0.0,"Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple allegatio… https://t.co/HtlsGzjfnW",47
0.5106,Sun Dec 17 15:45:12 +0000 2017,0.852,0.0,@CNN,0.148,A baby born with her heart outside her body has survived three surgeries to insert it back into her chest… https://t.co/MrHTAABsAh,48
0.0,Sun Dec 17 15:30:32 +0000 2017,1.0,0.0,@CNN,0.0,Take a look back at the photos that shaped 2017 https://t.co/FxlEcWRHyZ https://t.co/iE2e4HCytW,49
-0.0772,Sun Dec 17 15:15:29 +0000 2017,0.759,0.127,@CNN,0.114,"Rep. Himes: The President is attacking the FBI; “You have to ask yourself, ‘Why?’” If you're convinced you're innoc… https://t.co/t24I443NcJ",50
0.0,Sun Dec 17 15:00:30 +0000 2017,1.0,0.0,@CNN,0.0,"For the first time, eight planets have been found orbiting a distant star, Kepler-90, 2,545 light-years from Earth,… https://t.co/IP3AsLYMco",51
0.296,Sun Dec 17 14:53:00 +0000 2017,0.891,0.0,@CNN,0.109,Sen.-elect Doug Jones of Alabama doesn’t join the several Senate Democrats calling for President Trump to step down… https://t.co/ISuV4fOE4Z,52
0.296,Sun Dec 17 14:47:00 +0000 2017,0.885,0.0,@CNN,0.115,"Alabama Sen.-elect Doug Jones: ""I'm gonna commit to having a Senate office that reflects the diversity of Alabama.… https://t.co/kwvVAgUrPr",53
0.0,Sun Dec 17 14:45:10 +0000 2017,1.0,0.0,@CNN,0.0,"Prince Harry and Meghan Markle will marry on May 19, 2018, Kensington Palace says https://t.co/jVRSRqwYf6 https://t.co/Cu0RUjhsNq",54
0.2732,Sun Dec 17 14:36:00 +0000 2017,0.89,0.0,@CNN,0.11,Alabama Sen.-elect Doug Jones on if he considers voting with Republicans on certain issues: “Of course I do”… https://t.co/d5sRr3wJkj,55
0.0,Sun Dec 17 14:30:20 +0000 2017,1.0,0.0,@CNN,0.0,The photos that shaped 2017 https://t.co/0gA9dMQ0VS https://t.co/zPpBl2aZy0,56
-0.8316,Sun Dec 17 14:30:06 +0000 2017,0.719,0.281,@CNN,0.0,"""The war on Christmas is over...it will soon be replaced by the war with North Korea"": Saturday Night Live had a sp… https://t.co/kYFbB6vjO9",57
0.0,Sun Dec 17 14:20:21 +0000 2017,1.0,0.0,@CNN,0.0,"Alabama Sen.-elect Doug Jones has a message for Roy Moore: ""It's time to move on. Alabama has spoken."" #CNNSOTU https://t.co/4VLqvsAcFg",58
-0.34,Sun Dec 17 14:19:36 +0000 2017,0.833,0.167,@CNN,0.0,"Alabama Sen.-elect Doug Jones says the ""Mueller investigation is gonna shake down the way it's gonna shake down""… https://t.co/cILeYK7ALg",59
0.4588,Sun Dec 17 17:45:04 +0000 2017,0.85,0.0,@CNN,0.15,"Here's what's in the tax bill for homeowners:
■ Downsized mortgage interest deduction
■ Less reason to itemize
■ Li… https://t.co/M66IVaJMkP",60
0.0164,Sun Dec 17 17:30:31 +0000 2017,0.685,0.156,@CNN,0.159,"Their missions vary greatly: To provide loving homes for orphaned children, feed those in crisis or mend war's psyc… https://t.co/W1XsbAJDGW",61
0.25,Sun Dec 17 17:22:18 +0000 2017,0.895,0.0,@CNN,0.105,"""Do I need a British accent?"" former President Barack Obama jokes before Prince Harry interviews him for a radio sh… https://t.co/rzrdHHlhmw",62
0.4019,Sun Dec 17 17:00:47 +0000 2017,0.881,0.0,@CNN,0.119,"Alabama Senator-elect Doug Jones says it's time to move on from the special election, even though Roy Moore won't c… https://t.co/f8FhRyXZeo",63
0.2584,Sun Dec 17 16:45:10 +0000 2017,0.855,0.0,@CNN,0.145,UK Prime Minister Theresa May 'will not be derailed' on Brexit https://t.co/7JL1uYtLps https://t.co/wnxnGUW2Kt,64
-0.0258,Sun Dec 17 16:30:45 +0000 2017,0.637,0.183,@CNN,0.179,Treasury Secretary Steven Mnuchin says he has no reason to think President Trump will fire special counsel Robert M… https://t.co/IiekN4b6P7,65
-0.0276,Sun Dec 17 16:18:20 +0000 2017,0.752,0.127,@CNN,0.121,"Children's health should be more important than tax cuts, writes Dean Obeidallah for @CNNOpinion… https://t.co/PzfT1VwAWI",66
-0.34,Sun Dec 17 16:00:16 +0000 2017,0.882,0.118,@CNN,0.0,"Bernie Sanders has joined the list of lawmakers calling on President Trump to resign, citing the multiple allegatio… https://t.co/HtlsGzjfnW",67
